latitude;longitude;bright_ti4;acq_date;acq_time;confidence;frp;type
36.78756;35.4845;329.83;2022-01-01;1106;n;'3.18;0
36.8487;35.18095;338.59;2022-01-01;1106;n;'3.51;0
36.81744;35.07846;327.6;2022-01-01;1106;n;'3.97;0
37.43748;35.95885;325.14;2022-01-01;1107;n;'2.62;0
38.74475;26.94808;303.86;2022-01-01;2327;n;'2.39;2
38.13914;27.37314;309.09;2022-01-01;2327;n;'0.92;0
36.7351;36.20712;325.91;2022-01-01;2327;n;'1.89;2
36.74628;36.20104;304.42;2022-01-01;2327;n;'1.63;2
36.74696;36.19679;327.64;2022-01-01;2327;n;'1.63;2
36.7501;36.21967;297.27;2022-01-01;2327;n;'0.45;2
38.75435;26.94915;306.53;2022-01-01;2327;n;'1.71;2
38.13641;27.37264;307.87;2022-01-01;2327;n;'1.70;0
36.93198;36.00021;297.8;2022-01-01;2327;n;'0.76;2
36.73114;36.21056;323.08;2022-01-01;2327;n;'1.76;2
36.73046;36.21482;299.02;2022-01-01;2327;n;'1.76;2
36.72787;36.20975;298.27;2022-01-01;2327;n;'0.45;2
36.71941;36.19882;322.33;2022-01-01;2327;n;'1.94;2
36.71872;36.20307;321.49;2022-01-01;2327;n;'1.94;2
36.86964;34.76067;297.15;2022-01-01;2327;n;'0.71;2
37.13267;40.49991;327.07;2022-01-02;1047;n;'2.26;0
38.46153;30.3093;334.85;2022-01-02;1048;n;'4.79;0
40.15636;34.05478;327.31;2022-01-02;1048;n;'1.93;0
41.1755;32.63009;296.23;2022-01-02;2307;n;'2.25;2
40.80238;29.37591;295.54;2022-01-02;2307;n;'0.51;2
40.78016;29.5982;295.84;2022-01-02;2307;n;'0.82;2
40.24511;29.92245;298.29;2022-01-02;2307;n;'0.65;2
39.83589;30.29801;304.72;2022-01-02;2307;n;'1.11;2
39.86978;26.23913;299.78;2022-01-02;2307;n;'1.32;2
38.45359;38.7281;303.8;2022-01-02;2307;n;'0.66;2
38.65165;39.77036;323.9;2022-01-02;2307;n;'2.83;2
38.65497;39.77115;330.3;2022-01-02;2307;n;'2.65;2
39.86917;26.23842;300.57;2022-01-02;2307;n;'1.39;2
41.26713;31.42084;297.53;2022-01-02;2307;n;'1.64;2
41.26666;31.42844;301.9;2022-01-02;2307;n;'1.64;2
41.2576;31.41205;298.33;2022-01-02;2307;n;'1.34;2
40.80174;29.37351;298.13;2022-01-02;2307;n;'0.76;2
36.74721;36.19769;301.82;2022-01-02;2308;n;'0.83;2
36.26501;33.72935;305.39;2022-01-02;2308;n;'1.00;2
36.87165;34.76279;299.77;2022-01-02;2308;n;'1.05;2
36.71797;36.20218;326.85;2022-01-02;2308;n;'4.09;2
36.73203;36.2103;320.11;2022-01-02;2308;n;'3.26;2
36.73058;36.21125;315.81;2022-01-02;2308;n;'2.61;2
37.02195;36.11142;296.98;2022-01-02;2308;n;'1.33;2
37.01646;36.09375;296.33;2022-01-02;2308;n;'0.72;2
36.7994;37.01902;304.05;2022-01-02;2308;n;'1.14;2
36.73489;36.20651;318.53;2022-01-02;2308;n;'2.61;2
38.75657;26.9455;305.51;2022-01-02;2308;n;'1.91;2
38.73798;26.94458;299.78;2022-01-02;2308;n;'1.76;2
37.64367;38.09708;316.86;2022-01-02;2308;n;'1.75;0
38.4281;27.21349;299.28;2022-01-02;2308;n;'1.00;2
37.27758;38.73167;298.04;2022-01-02;2308;n;'0.79;2
37.35051;37.16311;296.48;2022-01-02;2308;n;'0.89;2
37.29659;37.15763;305.1;2022-01-02;2308;n;'1.10;2
37.29305;37.15691;297.47;2022-01-02;2308;n;'1.10;2
37.8647;29.37066;303.21;2022-01-02;2308;n;'0.99;2
37.86264;29.37141;296.98;2022-01-02;2308;n;'0.97;2
41.26615;31.42239;312.46;2022-01-03;0047;n;'2.16;2
40.76711;29.52804;297.72;2022-01-03;0047;n;'1.52;2
41.01999;28.55362;314.33;2022-01-03;0047;n;'1.22;2
41.02364;28.55354;297.28;2022-01-03;0047;n;'0.96;2
39.48471;30.03917;309.31;2022-01-03;0048;n;'2.07;2
39.48549;30.03957;311.41;2022-01-03;0048;n;'1.83;2
39.86668;26.24195;300.4;2022-01-03;0048;n;'1.45;2
38.81146;26.94344;322.61;2022-01-03;0048;n;'1.71;0
38.75616;26.94829;305.93;2022-01-03;0048;n;'1.01;2
38.7552;26.95197;309.17;2022-01-03;0048;n;'1.01;2
38.74551;26.94764;301.65;2022-01-03;0048;n;'1.07;2
38.73584;26.96389;309.63;2022-01-03;0048;n;'0.93;2
38.73579;26.9434;301.34;2022-01-03;0048;n;'0.85;2
38.74539;26.9313;295.16;2022-01-03;0048;n;'0.58;2
38.74168;26.94582;298.83;2022-01-03;0048;n;'0.89;2
38.7368;26.94377;307.08;2022-01-03;0048;n;'0.89;2
38.7322;26.96179;303.79;2022-01-03;0048;n;'1.00;2
38.72898;26.9321;300.88;2022-01-03;0048;n;'0.56;2
38.45483;27.26015;297.51;2022-01-03;0048;n;'0.55;2
38.42638;27.21408;300.5;2022-01-03;0048;n;'0.63;2
37.1257;40.45054;331.37;2022-01-03;1028;n;'3.22;0
37.10186;40.23655;327.3;2022-01-03;1028;n;'2.18;0
36.95518;40.29782;332.16;2022-01-03;1028;n;'16.56;0
36.95866;40.29713;333.32;2022-01-03;1028;n;'16.56;0
36.86582;39.43042;339.58;2022-01-03;1028;n;'40.31;0
36.8692;39.42971;340.12;2022-01-03;1028;n;'10.51;0
37.00877;40.25999;335.76;2022-01-03;1028;n;'3.25;0
37.13396;40.95451;325.96;2022-01-03;1028;n;'3.83;0
37.13005;40.48479;328.82;2022-01-03;1028;n;'3.04;0
37.14563;39.93176;339.07;2022-01-03;1029;n;'3.94;0
37.05008;39.71126;327.01;2022-01-03;1029;n;'1.15;0
37.1092;40.14364;345.32;2022-01-03;1029;n;'7.25;0
37.11386;40.15247;337.89;2022-01-03;1029;n;'4.32;0
37.12304;40.14087;328.55;2022-01-03;1029;n;'2.67;0
37.15571;40.37168;345.6;2022-01-03;1029;n;'5.75;0
37.1265;40.14017;328.26;2022-01-03;1029;n;'2.67;0
37.18588;40.27132;325.33;2022-01-03;1029;n;'2.11;0
37.22686;40.74234;335.73;2022-01-03;1029;n;'4.54;0
38.46462;34.19556;325.04;2022-01-03;1029;n;'11.61;0
38.65433;39.77465;328.08;2022-01-03;1029;n;'3.51;2
37.4473;37.39359;329.97;2022-01-03;1029;n;'2.95;0
36.77337;35.31647;344.24;2022-01-03;1029;n;'4.73;0
36.88549;36.13535;328.21;2022-01-03;1029;n;'3.02;0
36.74485;36.19633;328.74;2022-01-03;1029;n;'1.79;2
37.21177;39.90592;331.61;2022-01-03;1029;n;'3.15;0
37.20092;40.19418;330.52;2022-01-03;1029;n;'2.92;0
38.96352;29.33885;326.82;2022-01-03;1030;n;'2.00;0
41.24099;36.46429;329.92;2022-01-03;1030;n;'2.50;2
41.25368;31.41464;328.82;2022-01-03;1030;n;'2.53;2
37.27898;38.72855;300.91;2022-01-03;2249;n;'1.22;2
37.2953;37.15782;295.31;2022-01-03;2249;n;'1.62;2
36.26663;33.72693;307.43;2022-01-03;2249;n;'1.07;2
36.26772;33.72795;304.88;2022-01-03;2249;n;'0.76;2
36.7416;36.21091;297.37;2022-01-03;2249;n;'2.55;2
36.74199;36.21191;300.35;2022-01-03;2249;n;'2.04;2
36.86965;34.76089;296.82;2022-01-03;2249;n;'0.36;2
37.29447;37.15612;302.15;2022-01-03;2249;n;'1.40;2
38.73811;26.94391;296.84;2022-01-04;0029;n;'1.10;2
38.7536;26.94941;313.43;2022-01-04;0029;n;'2.16;2
38.74107;26.94958;301.63;2022-01-04;0029;n;'1.19;2
38.73221;26.9326;298.07;2022-01-04;0029;n;'0.76;2
40.44599;27.13602;328.66;2022-01-04;1152;n;'2.61;3
37.02084;36.10462;305.13;2022-01-04;2230;n;'1.86;2
36.26414;33.72285;296.28;2022-01-04;2230;n;'0.44;0
36.73504;36.20818;297.9;2022-01-04;2230;n;'2.29;2
38.65608;39.7692;329.84;2022-01-04;2230;n;'3.29;2
37.27666;38.7286;304.36;2022-01-04;2230;n;'0.97;2
37.29785;37.15297;295.69;2022-01-04;2230;n;'0.58;2
36.86843;34.75568;295.28;2022-01-04;2230;n;'1.25;2
36.73528;36.20215;297.29;2022-01-04;2230;n;'2.52;2
41.24212;36.46292;304.31;2022-01-05;0009;n;'1.57;2
41.24276;36.46336;301.47;2022-01-05;0009;n;'1.43;2
40.78054;29.59927;300.31;2022-01-05;0010;n;'0.88;2
40.75889;29.36051;296.61;2022-01-05;0010;n;'0.76;2
40.18556;29.22401;295.17;2022-01-05;0010;n;'0.56;2
40.44677;27.14079;300.0;2022-01-05;0010;n;'1.45;3
40.44501;27.1308;313.2;2022-01-05;0010;n;'0.99;2
40.44349;27.13984;316.46;2022-01-05;0010;n;'1.45;2
39.48367;30.03906;302.13;2022-01-05;0010;n;'1.34;2
39.86554;26.2437;310.02;2022-01-05;0010;n;'1.32;2
41.26611;31.42059;325.86;2022-01-05;0010;n;'4.04;3
41.79869;26.70274;298.05;2022-01-05;0010;n;'0.86;2
40.76589;32.21386;311.4;2022-01-05;0010;n;'1.39;2
41.25635;31.41084;318.68;2022-01-05;0010;n;'1.32;2
41.26712;31.42197;322.21;2022-01-05;0010;n;'3.14;2
40.7641;32.2191;311.44;2022-01-05;0010;n;'2.56;2
41.01902;28.55662;297.42;2022-01-05;0010;n;'0.62;2
38.75513;26.95333;296.23;2022-01-05;0011;n;'0.60;2
37.0209;36.10599;302.52;2022-01-05;0011;n;'0.65;2
36.75103;36.21864;296.28;2022-01-05;0011;n;'0.65;2
38.74192;26.94962;308.13;2022-01-05;0011;n;'1.28;2
38.73938;26.94422;330.11;2022-01-05;0011;n;'1.50;2
36.74583;36.19565;328.8;2022-01-05;0011;n;'2.00;2
38.74168;26.93082;305.17;2022-01-05;0011;n;'0.65;2
38.73862;26.9487;305.1;2022-01-05;0011;n;'1.50;2
38.73838;26.92989;296.55;2022-01-05;0011;n;'0.65;2
38.73608;26.94331;299.84;2022-01-05;0011;n;'1.50;2
38.73226;26.96564;296.65;2022-01-05;0011;n;'0.53;2
36.73674;36.20901;313.74;2022-01-05;0011;n;'1.56;2
36.73165;36.20706;306.82;2022-01-05;0011;n;'1.26;2
36.73064;36.2109;310.49;2022-01-05;0011;n;'1.40;2
38.73101;26.9325;311.36;2022-01-05;0011;n;'0.93;2
36.72251;36.19918;301.18;2022-01-05;0011;n;'1.27;3
36.72152;36.20295;300.6;2022-01-05;0011;n;'1.27;2
36.71745;36.19714;322.37;2022-01-05;0011;n;'1.27;2
36.71646;36.20086;320.11;2022-01-05;0011;n;'1.27;2
36.69308;36.20449;303.77;2022-01-05;0011;n;'0.67;2
36.69298;36.20457;302.73;2022-01-05;0011;n;'0.64;2
37.86258;29.37015;299.18;2022-01-05;0011;n;'0.66;2
37.16254;40.50174;339.93;2022-01-05;0951;n;'3.63;0
37.15736;40.51701;335.34;2022-01-05;0951;n;'4.56;0
37.20273;40.54411;329.51;2022-01-05;0951;n;'2.19;0
37.15039;40.27699;340.75;2022-01-05;0951;n;'6.02;0
37.17912;40.39252;332.25;2022-01-05;0951;n;'2.46;0
37.2224;40.57841;330.35;2022-01-05;0951;n;'2.10;0
37.14032;40.12997;329.49;2022-01-05;0951;n;'3.43;0
37.16676;40.15434;355.59;2022-01-05;0951;n;'16.55;0
37.16887;40.14417;352.56;2022-01-05;0951;n;'10.15;0
37.25115;39.71526;338.86;2022-01-05;0951;n;'5.73;0
37.31718;39.67871;340.94;2022-01-05;0951;n;'9.73;0
37.51841;38.67276;325.59;2022-01-05;0951;n;'2.69;0
37.74133;37.5555;339.13;2022-01-05;0951;n;'10.43;0
37.7411;37.55449;342.9;2022-01-05;0951;n;'8.76;0
37.05143;40.49963;351.82;2022-01-05;0951;n;'8.22;0
37.12106;40.38258;342.49;2022-01-05;0951;n;'5.88;0
40.14636;28.27037;326.7;2022-01-05;0952;n;'4.53;0
40.14997;28.27062;329.94;2022-01-05;0952;n;'4.06;0
38.18575;29.67551;338.39;2022-01-05;1132;n;'5.51;0
38.72748;27.65725;326.47;2022-01-05;1132;n;'2.13;0
37.09676;29.59942;329.71;2022-01-05;1132;n;'3.05;0
40.06941;28.17587;332.39;2022-01-05;1133;n;'2.14;0
38.655;39.76807;296.47;2022-01-05;2211;n;'1.13;2
41.24626;28.9973;295.95;2022-01-05;2351;n;'0.42;3
41.10815;37.32254;296.31;2022-01-05;2351;n;'0.46;2
41.24355;36.46571;316.52;2022-01-05;2351;n;'2.97;2
41.19003;32.61952;325.72;2022-01-05;2351;n;'7.56;2
41.26857;31.42824;299.22;2022-01-05;2351;n;'1.71;2
41.26603;31.42279;323.68;2022-01-05;2351;n;'1.71;2
41.26204;31.42639;307.64;2022-01-05;2351;n;'0.98;2
41.25697;31.41549;297.23;2022-01-05;2351;n;'1.08;2
40.76473;32.21548;306.98;2022-01-05;2351;n;'1.38;2
41.24291;28.9965;299.33;2022-01-05;2351;n;'0.42;0
41.02027;28.55661;306.92;2022-01-05;2351;n;'0.96;2
40.7818;29.59989;305.78;2022-01-05;2351;n;'1.41;2
40.75827;29.76001;304.62;2022-01-05;2351;n;'1.21;2
40.74703;29.76662;297.81;2022-01-05;2351;n;'1.08;2
40.80064;29.37522;303.52;2022-01-05;2351;n;'0.84;2
40.75971;29.35807;302.44;2022-01-05;2351;n;'0.90;2
38.65304;39.76693;307.85;2022-01-05;2351;n;'2.40;2
38.651;39.76641;304.73;2022-01-05;2351;n;'0.96;2
39.94393;33.19001;300.66;2022-01-05;2351;n;'1.18;2
40.44702;27.1345;304.84;2022-01-05;2351;n;'1.28;3
40.44284;27.13904;321.92;2022-01-05;2351;n;'2.59;2
39.83769;30.30216;297.66;2022-01-05;2351;n;'0.70;2
39.74487;30.19733;301.39;2022-01-05;2351;n;'0.99;2
39.4859;30.04243;310.03;2022-01-05;2351;n;'1.15;2
39.86663;26.24198;310.52;2022-01-05;2351;n;'1.41;2
38.78761;26.91648;310.95;2022-01-05;2352;n;'1.12;3
37.94095;32.53323;296.62;2022-01-05;2352;n;'1.07;2
36.2648;33.73241;295.62;2022-01-05;2352;n;'0.56;2
38.42701;27.21714;305.27;2022-01-05;2352;n;'1.38;2
38.73455;26.96659;302.1;2022-01-05;2352;n;'0.45;2
38.7371;26.94668;302.18;2022-01-05;2352;n;'0.88;2
38.73901;26.93175;296.36;2022-01-05;2352;n;'0.84;0
38.74059;26.94742;302.93;2022-01-05;2352;n;'0.88;2
38.74345;26.95309;308.12;2022-01-05;2352;n;'0.88;2
38.74757;26.94888;297.07;2022-01-05;2352;n;'0.88;2
38.75455;26.95032;313.2;2022-01-05;2352;n;'1.53;2
41.24261;36.46294;332.78;2022-01-06;0933;n;'2.62;2
37.37942;29.3764;332.45;2022-01-06;1113;n;'3.01;0
39.27279;31.31496;347.53;2022-01-06;1113;n;'10.10;0
38.4695;28.43036;329.78;2022-01-06;1113;n;'1.63;0
40.31794;28.06784;326.89;2022-01-06;1114;n;'1.80;0
40.17967;28.17971;329.21;2022-01-06;1114;n;'3.17;0
40.17621;28.18045;342.1;2022-01-06;1114;n;'6.87;0
40.13424;28.04689;328.92;2022-01-06;1114;n;'2.94;0
40.16157;28.37406;330.95;2022-01-06;1114;n;'2.89;0
40.14954;28.39215;329.99;2022-01-06;1114;n;'35.27;0
40.1448;28.38278;345.39;2022-01-06;1114;n;'7.20;0
40.61545;36.85607;339.97;2022-01-06;1114;n;'3.48;0
39.59878;28.06546;329.86;2022-01-06;1114;n;'3.73;0
39.78029;30.37485;326.7;2022-01-06;1114;n;'2.05;0
39.61061;30.69316;329.23;2022-01-06;1114;n;'3.50;0
41.17512;32.63374;333.1;2022-01-06;1114;n;'2.99;2
41.25571;31.41341;307.47;2022-01-06;2332;n;'1.32;2
40.76406;32.21477;296.08;2022-01-06;2332;n;'0.58;2
40.79998;29.37603;303.83;2022-01-06;2332;n;'1.38;2
41.18883;32.61939;298.9;2022-01-06;2332;n;'0.95;2
41.17648;32.63232;297.13;2022-01-06;2332;n;'0.87;2
40.7644;32.21687;307.88;2022-01-06;2332;n;'1.45;2
41.10827;37.32212;299.98;2022-01-06;2332;n;'0.90;2
41.24232;36.4637;341.04;2022-01-06;2332;n;'6.98;2
41.23876;36.44366;305.54;2022-01-06;2332;n;'1.11;2
41.19229;32.62014;303.12;2022-01-06;2332;n;'1.25;2
38.00116;29.51893;343.4;2022-01-07;1054;n;'9.49;0
38.00846;29.5216;325.21;2022-01-07;1054;n;'1.26;0
40.76669;32.21762;305.82;2022-01-07;2313;n;'1.62;2
36.79831;37.02068;306.11;2022-01-07;2314;n;'1.12;2
37.3535;37.16086;300.66;2022-01-07;2314;n;'0.87;2
37.29451;37.15505;304.93;2022-01-07;2314;n;'1.07;2
37.01403;36.10498;300.68;2022-01-07;2314;n;'0.56;2
36.93366;36.00138;301.66;2022-01-07;2314;n;'0.82;2
36.78071;36.20457;317.72;2022-01-07;2314;n;'2.00;3
36.74551;36.20223;323.88;2022-01-07;2314;n;'2.71;2
36.7408;36.21104;302.29;2022-01-07;2314;n;'0.94;2
36.73797;36.20555;302.25;2022-01-07;2314;n;'0.94;2
36.73389;36.2096;317.1;2022-01-07;2314;n;'1.65;2
36.73043;36.20887;311.37;2022-01-07;2314;n;'1.65;2
36.7298;36.21365;303.09;2022-01-07;2314;n;'1.14;2
36.71724;36.2013;321.3;2022-01-07;2314;n;'1.72;2
36.69017;36.20371;297.08;2022-01-07;2314;n;'1.02;2
36.8706;34.76496;304.26;2022-01-07;2314;n;'1.20;2
36.26467;33.7294;303.87;2022-01-07;2314;n;'1.21;2
37.19288;40.11502;327.46;2022-01-08;1035;n;'3.86;0
37.18563;40.14981;350.65;2022-01-08;1035;n;'10.63;0
37.15668;40.12709;336.92;2022-01-08;1035;n;'5.41;0
37.32253;39.48407;325.75;2022-01-08;1035;n;'3.70;0
37.31116;39.63519;335.29;2022-01-08;1035;n;'7.85;0
37.28347;39.61911;339.1;2022-01-08;1035;n;'7.79;0
37.26756;40.22228;330.03;2022-01-08;1035;n;'5.33;0
37.26385;40.22296;327.52;2022-01-08;1035;n;'5.33;0
37.26448;40.22847;340.55;2022-01-08;1035;n;'12.37;0
36.71717;36.20352;328.68;2022-01-08;1035;n;'3.47;2
37.19356;39.80476;328.14;2022-01-08;1035;n;'2.41;0
37.23301;40.18364;331.05;2022-01-08;1035;n;'2.98;0
37.23609;40.24498;329.76;2022-01-08;1035;n;'1.56;0
37.21148;40.05924;333.68;2022-01-08;1035;n;'4.23;0
37.01025;38.41861;328.32;2022-01-08;1035;n;'2.54;0
37.16623;39.69668;325.8;2022-01-08;1035;n;'1.52;0
37.01183;38.42141;330.08;2022-01-08;1035;n;'4.27;0
37.23778;40.2414;331.09;2022-01-08;1035;n;'3.19;0
37.11653;40.28823;353.35;2022-01-08;1035;n;'21.47;0
37.15057;40.13929;329.46;2022-01-08;1035;n;'4.93;0
37.14818;40.18445;335.5;2022-01-08;1035;n;'8.42;0
37.14146;40.36053;338.17;2022-01-08;1035;n;'3.33;0
37.11962;40.15316;340.59;2022-01-08;1035;n;'12.20;0
37.11593;40.15382;338.12;2022-01-08;1035;n;'12.20;0
37.13976;40.35782;330.35;2022-01-08;1035;n;'4.58;0
37.21225;40.056;334.21;2022-01-08;1035;n;'4.30;0
36.70297;39.44468;330.19;2022-01-08;1035;n;'1.73;0
36.69341;39.33879;327.0;2022-01-08;1035;n;'1.93;0
37.16528;39.69414;331.09;2022-01-08;1035;n;'2.87;0
37.11485;40.33936;335.81;2022-01-08;1035;n;'5.99;0
37.11113;40.34002;337.24;2022-01-08;1035;n;'4.54;0
36.88976;38.69713;326.47;2022-01-08;1035;n;'4.01;0
36.89037;38.70195;329.63;2022-01-08;1035;n;'3.78;0
37.08132;40.3113;343.84;2022-01-08;1035;n;'20.42;0
37.05151;40.21544;341.53;2022-01-08;1035;n;'6.07;0
37.06466;40.33134;328.41;2022-01-08;1035;n;'2.79;0
36.76942;39.73763;336.69;2022-01-08;1035;n;'5.05;0
36.76881;39.73244;342.49;2022-01-08;1035;n;'7.77;0
36.84681;38.66653;329.91;2022-01-08;1035;n;'3.35;0
37.07036;40.55323;343.31;2022-01-08;1035;n;'7.51;0
36.8528;39.14577;328.55;2022-01-08;1035;n;'1.08;0
36.77049;38.74852;327.98;2022-01-08;1035;n;'2.22;0
36.79326;39.33214;331.24;2022-01-08;1035;n;'3.08;0
37.82802;40.42448;325.12;2022-01-08;1035;n;'2.13;0
37.74036;39.43156;329.97;2022-01-08;1035;n;'3.38;0
37.26538;35.68631;326.88;2022-01-08;1035;n;'2.07;0
36.81696;39.14754;327.78;2022-01-08;1035;n;'2.51;0
37.69511;38.20347;329.5;2022-01-08;1035;n;'2.09;0
37.8235;38.98938;330.73;2022-01-08;1035;n;'4.94;0
38.15923;41.22162;329.39;2022-01-08;1035;n;'5.17;0
37.48856;33.41741;329.68;2022-01-08;1035;n;'2.21;0
38.31469;37.11099;327.98;2022-01-08;1035;n;'5.35;0
37.18624;39.99431;337.54;2022-01-08;1035;n;'7.31;0
37.21091;40.33684;329.07;2022-01-08;1035;n;'2.69;0
37.47639;38.6656;328.97;2022-01-08;1035;n;'1.92;0
37.47281;38.6576;333.13;2022-01-08;1035;n;'6.82;0
37.47749;38.66658;334.83;2022-01-08;1035;n;'3.33;0
37.56531;39.32954;327.47;2022-01-08;1035;n;'15.72;0
37.5647;39.32441;340.34;2022-01-08;1035;n;'15.72;0
37.56888;39.32887;336.68;2022-01-08;1035;n;'9.97;0
37.56827;39.32373;345.1;2022-01-08;1035;n;'9.97;0
37.43998;38.20378;343.95;2022-01-08;1035;n;'5.61;0
37.24368;36.03799;340.48;2022-01-08;1035;n;'3.19;0
37.24696;36.03722;341.06;2022-01-08;1035;n;'3.19;0
37.28262;38.95468;343.09;2022-01-08;1035;n;'7.94;0
37.27066;39.00277;340.34;2022-01-08;1035;n;'6.48;0
37.32611;39.48337;329.95;2022-01-08;1035;n;'3.70;0
36.81936;34.94692;330.16;2022-01-08;1035;n;'2.70;0
37.464;39.2012;342.98;2022-01-08;1035;n;'6.26;0
37.4313;38.61967;326.98;2022-01-08;1035;n;'3.07;0
37.71014;40.71008;326.2;2022-01-08;1035;n;'2.46;0
37.47153;38.7113;327.38;2022-01-08;1035;n;'4.01;0
37.5106;38.99164;337.62;2022-01-08;1035;n;'3.23;0
37.47377;38.70094;330.1;2022-01-08;1035;n;'2.56;0
37.47168;38.65662;345.73;2022-01-08;1035;n;'8.03;0
37.0927;39.13425;330.13;2022-01-08;1035;n;'2.48;0
37.15049;39.63285;330.89;2022-01-08;1035;n;'2.45;0
41.24036;36.46374;332.26;2022-01-08;1036;n;'3.19;2
41.24338;36.46115;329.72;2022-01-08;2254;n;'4.52;2
36.9348;36.00127;295.79;2022-01-08;2255;n;'0.51;2
38.88566;37.8945;295.0;2022-01-08;2255;n;'0.54;2
37.52584;38.66749;316.17;2022-01-08;2255;n;'2.77;0
37.2764;38.73216;296.49;2022-01-08;2255;n;'0.89;2
37.29644;37.15473;305.66;2022-01-08;2255;n;'1.57;2
37.02286;36.10847;307.17;2022-01-08;2255;n;'1.29;2
37.01454;36.10194;303.51;2022-01-08;2255;n;'1.49;2
36.80148;37.01905;298.73;2022-01-08;2255;n;'0.84;2
36.74787;36.19807;296.8;2022-01-08;2255;n;'0.34;2
36.86926;34.76142;302.24;2022-01-08;2255;n;'1.72;2
36.73816;36.2073;300.32;2022-01-08;2255;n;'1.47;2
36.7338;36.20667;306.72;2022-01-08;2255;n;'0.81;2
36.73331;36.21193;300.21;2022-01-08;2255;n;'0.81;2
36.72993;36.20072;306.87;2022-01-08;2255;n;'0.97;2
36.72896;36.21126;297.43;2022-01-08;2255;n;'0.81;2
36.72122;36.19947;308.11;2022-01-08;2255;n;'1.14;3
36.37083;33.17162;295.72;2022-01-08;2255;n;'0.59;0
36.37059;33.17531;297.42;2022-01-08;2255;n;'0.59;0
36.36913;33.17279;307.08;2022-01-08;2255;n;'1.26;0
39.48562;30.03987;297.31;2022-01-09;0035;n;'1.68;2
36.71602;36.20025;300.34;2022-01-09;0035;n;'2.04;2
36.73397;36.20772;296.06;2022-01-09;0035;n;'1.57;2
39.86697;26.24284;308.49;2022-01-09;0035;n;'1.09;2
36.93897;37.47672;334.09;2022-01-09;1016;n;'4.36;0
36.93702;37.4752;328.12;2022-01-09;1016;n;'3.01;0
37.17968;40.2147;333.24;2022-01-09;1016;n;'5.52;0
37.16558;40.23493;346.78;2022-01-09;1016;n;'7.59;0
37.39132;35.71039;330.99;2022-01-09;1016;n;'4.05;0
38.08712;41.40309;327.97;2022-01-09;1016;n;'1.30;0
37.95094;40.76867;328.13;2022-01-09;1016;n;'1.88;0
37.08728;35.88769;330.91;2022-01-09;1016;n;'3.61;0
37.10208;40.28571;342.73;2022-01-09;1016;n;'6.61;0
37.11588;40.35333;331.5;2022-01-09;1016;n;'2.36;0
37.10403;40.27637;338.52;2022-01-09;1016;n;'9.55;0
37.16286;40.59482;335.12;2022-01-09;1016;n;'4.31;0
37.13289;40.30935;329.25;2022-01-09;1016;n;'1.74;0
37.16822;40.51818;328.64;2022-01-09;1016;n;'3.76;0
37.17085;40.51312;335.43;2022-01-09;1016;n;'5.12;0
37.13349;40.2471;327.93;2022-01-09;1016;n;'1.68;0
37.13676;40.24631;333.56;2022-01-09;1016;n;'3.06;0
37.18338;40.41701;343.46;2022-01-09;1016;n;'4.64;0
37.69585;33.49277;347.3;2022-01-09;1016;n;'6.50;0
37.02289;40.36978;330.84;2022-01-09;1016;n;'5.19;0
37.02223;40.36551;334.01;2022-01-09;1016;n;'7.57;0
37.02551;40.36473;339.07;2022-01-09;1016;n;'5.89;0
37.09167;40.44194;333.77;2022-01-09;1016;n;'3.47;0
37.09101;40.43767;334.67;2022-01-09;1016;n;'3.00;0
37.10932;40.49089;327.74;2022-01-09;1016;n;'1.89;0
41.63675;27.50473;300.85;2022-01-10;0016;n;'0.57;2
41.79673;26.70114;295.73;2022-01-10;0016;n;'0.77;2
37.46132;38.70142;339.81;2022-01-10;0957;n;'9.55;0
41.1786;32.63401;328.34;2022-01-10;2357;n;'3.44;2
41.5652;32.42989;297.23;2022-01-10;2357;n;'0.76;2
41.26207;31.42729;297.44;2022-01-10;2357;n;'0.93;2
41.25709;31.41586;295.62;2022-01-10;2357;n;'1.02;2
41.26621;31.42361;316.99;2022-01-10;2357;n;'1.32;2
40.24187;29.92597;298.71;2022-01-10;2357;n;'0.75;2
41.26953;31.42462;296.83;2022-01-10;2357;n;'1.32;2
41.17519;32.6329;336.1;2022-01-10;2357;n;'4.75;2
36.74136;36.2118;296.83;2022-01-11;2339;n;'0.73;2
36.73788;36.21081;302.38;2022-01-11;2339;n;'0.73;2
36.73531;36.20496;297.61;2022-01-11;2339;n;'0.67;2
36.7344;36.2098;310.86;2022-01-11;2339;n;'1.70;2
36.73092;36.20881;307.05;2022-01-11;2339;n;'1.70;2
36.73002;36.21366;318.55;2022-01-11;2339;n;'1.70;2
36.71793;36.19991;319.42;2022-01-11;2339;n;'2.47;2
36.68734;36.20655;306.71;2022-01-11;2339;n;'1.40;2
41.63203;27.68421;297.9;2022-01-12;2319;n;'0.66;2
36.71673;36.20101;298.5;2022-01-12;2320;n;'0.74;2
36.72004;36.20176;295.36;2022-01-12;2320;n;'0.74;2
36.73267;36.20911;296.38;2022-01-12;2320;n;'0.85;2
38.18943;29.9609;326.82;2022-01-13;1042;n;'1.94;0
41.24287;36.46223;318.68;2022-01-13;2300;n;'2.60;2
38.7913;26.90467;314.15;2022-01-13;2301;n;'2.95;3
38.79115;26.91292;322.43;2022-01-13;2301;n;'2.95;3
