date;year;month;day;day_of_week;day_of_year;week_of_year;is_weekend;is_summer;is_public_holiday
2025-05-25;2025;5;25;6;145;21;True;False;False
2025-05-26;2025;5;26;0;146;22;False;False;False
2025-05-27;2025;5;27;1;147;22;False;False;False
2025-05-28;2025;5;28;2;148;22;False;False;False
2025-05-29;2025;5;29;3;149;22;False;False;False
2025-05-30;2025;5;30;4;150;22;False;False;False
2025-05-31;2025;5;31;5;151;22;True;False;False
2025-06-01;2025;6;1;6;152;22;True;True;False
2025-06-02;2025;6;2;0;153;23;False;True;False
2025-06-03;2025;6;3;1;154;23;False;True;False
2025-06-04;2025;6;4;2;155;23;False;True;False
2025-06-05;2025;6;5;3;156;23;False;True;False
2025-06-06;2025;6;6;4;157;23;False;True;False
2025-06-07;2025;6;7;5;158;23;True;True;False
2025-06-08;2025;6;8;6;159;23;True;True;False
2025-06-09;2025;6;9;0;160;24;False;True;False
2025-06-10;2025;6;10;1;161;24;False;True;False
2025-06-11;2025;6;11;2;162;24;False;True;False
2025-06-12;2025;6;12;3;163;24;False;True;False
2025-06-13;2025;6;13;4;164;24;False;True;False
2025-06-14;2025;6;14;5;165;24;True;True;False
2025-06-15;2025;6;15;6;166;24;True;True;False
2025-06-16;2025;6;16;0;167;25;False;True;False
2025-06-17;2025;6;17;1;168;25;False;True;False
2025-06-18;2025;6;18;2;169;25;False;True;False
2025-06-19;2025;6;19;3;170;25;False;True;False
2025-06-20;2025;6;20;4;171;25;False;True;False
2025-06-21;2025;6;21;5;172;25;True;True;False
2025-06-22;2025;6;22;6;173;25;True;True;False
2025-06-23;2025;6;23;0;174;26;False;True;False
2025-06-24;2025;6;24;1;175;26;False;True;False
2025-06-25;2025;6;25;2;176;26;False;True;False
2025-06-26;2025;6;26;3;177;26;False;True;False
2025-06-27;2025;6;27;4;178;26;False;True;False
2025-06-28;2025;6;28;5;179;26;True;True;False
2025-06-29;2025;6;29;6;180;26;True;True;False
2025-06-30;2025;6;30;0;181;27;False;True;False
2025-07-01;2025;7;1;1;182;27;False;True;False
2025-07-02;2025;7;2;2;183;27;False;True;False
2025-07-03;2025;7;3;3;184;27;False;True;False
2025-07-04;2025;7;4;4;185;27;False;True;False
2025-07-05;2025;7;5;5;186;27;True;True;False
2025-07-06;2025;7;6;6;187;27;True;True;False
2025-07-07;2025;7;7;0;188;28;False;True;False
2025-07-08;2025;7;8;1;189;28;False;True;False
2025-07-09;2025;7;9;2;190;28;False;True;False
2025-07-10;2025;7;10;3;191;28;False;True;False
2025-07-11;2025;7;11;4;192;28;False;True;False
2025-07-12;2025;7;12;5;193;28;True;True;False
2025-07-13;2025;7;13;6;194;28;True;True;False
2025-07-14;2025;7;14;0;195;29;False;True;False
2025-07-15;2025;7;15;1;196;29;False;True;False
2025-07-16;2025;7;16;2;197;29;False;True;False
2025-07-17;2025;7;17;3;198;29;False;True;False
2025-07-18;2025;7;18;4;199;29;False;True;False
2025-07-19;2025;7;19;5;200;29;True;True;False
2025-07-20;2025;7;20;6;201;29;True;True;False
2025-07-21;2025;7;21;0;202;30;False;True;False
2025-07-22;2025;7;22;1;203;30;False;True;False
2025-07-23;2025;7;23;2;204;30;False;True;False
2025-07-24;2025;7;24;3;205;30;False;True;False
2025-07-25;2025;7;25;4;206;30;False;True;False
2025-07-26;2025;7;26;5;207;30;True;True;False
2025-07-27;2025;7;27;6;208;30;True;True;False
2025-07-28;2025;7;28;0;209;31;False;True;False
2025-07-29;2025;7;29;1;210;31;False;True;False
2025-07-30;2025;7;30;2;211;31;False;True;False
